75.0,75.1,75.2,75.3,75.4,75.5,75.6,75.7,75.8,75.9,76.0,76.1,76.2,76.3,76.4,76.5,76.6,76.7,76.8,76.9,77.0,77.1,77.2,77.3,77.4,77.5,77.6,77.7,77.8,77.9,78.0,78.1,78.2,78.3,78.4,78.5,78.6,78.7,78.8,78.9,79.0,79.1,79.2,79.3,79.4,79.5,79.6,79.7,79.8,79.9,80.0,80.1,80.2,80.3,80.4,80.5,80.6,80.7,80.8,80.9,81.0,81.1,81.2,81.3,81.4,81.5,81.6,81.7,81.8,81.9,82.0,82.1,82.2,82.3,82.4,82.5,82.6,82.7,82.8,82.9,83.0,83.1,83.2,83.3,83.4,83.5,83.6,83.7,83.8,83.9,84.0,84.1,84.2,84.3,84.4,84.5,84.6,84.7,84.8,84.9,85.0,85.1,85.2,85.3,85.4,85.5,85.6,85.7,85.8,85.9,86.0,IS_HEALTHY,BRAF v600,KRAS c122,KRAS c146,KRAS c61,NRAS c61,NRAS ex2
5821.65140206941,5807.63300864259,5793.61461521578,5779.59622178896,5765.57782836214,5751.55943493512,5737.5410415083,5721.73593703386,5705.1627037559,5687.92584197411,5669.832308897,5650.48205616518,5630.79343719306,5610.47442444436,5589.57497460864,5568.26870909285,5546.86372261506,5524.80536839179,5501.93518315327,5478.53774473959,5455.02944958495,5431.41303073481,5407.58490323888,5383.87263235877,5359.94197794494,5335.03690244977,5309.35310318931,5283.2825648684,5256.74049881605,5230.1220589306,5204.29757742212,5178.6145357427,5153.3238897797,5127.6939108961,5101.81874893076,5075.15706262494,5048.29598709149,5020.85001300167,4993.6039410127,4965.84278269502,4937.73391305254,4909.01341592145,4879.35084115519,4848.46324017753,4816.94487903476,4784.56336980285,4751.52564457303,4717.55940337017,4682.63497407063,4645.91867093296,4607.18803611288,4565.22911236379,4520.38316376552,4471.6708293934,4418.74250644505,4360.96512422884,4298.58412277443,4230.20386033655,4156.11610164445,4075.41396705089,3987.84650731659,3893.50642044747,3793.02792755386,3686.2472991661,3575.96736603552,3463.96106878664,3351.62609939539,3241.31330511621,3136.44263855332,3037.42761784628,2945.33817175022,2861.77711479259,2787.50892384772,2721.87940790645,2665.19530868916,2617.90024760584,2578.81138416269,2546.64550820761,2520.63861031779,2499.98351126055,2483.11958676297,2469.38306601139,2458.35123739158,2448.96145391862,2440.61020376507,2432.98150685791,2426.04600394613,2419.62777794753,2414.01241432697,2409.23689428092,2405.32248914663,2401.76086602732,2398.45731476834,2395.3154878258,2392.05317514342,2388.85375982854,2385.99199097827,2383.44327097621,2381.05683535663,2379.01274003673,2376.96195876486,2374.8592221018,2372.4698488705,2370.06656185382,2367.62267558968,2365.16604000154,2362.60604516012,2360.29009685796,2357.6012315536,2354.90966587206,2351.46569740078,0.0,0,1,0,0,0,0
5560.50134189785,5545.52770663749,5530.55407137713,5515.58043611678,5500.60680085642,5485.63316559635,5470.65953033599,5454.12712048339,5436.79665285644,5419.38049325314,5401.51635622366,5382.64453542094,5363.15545066406,5343.26915061752,5323.34865206027,5303.58439637932,5284.60693248247,5266.57503452931,5248.08534392408,5228.72540707136,5209.40216495832,5189.07790911658,5167.49132589088,5146.08989705608,5124.90800686267,5102.99599597865,5081.26531267329,5060.2950306414,5038.81535634341,5016.51829473387,4994.38689451568,4971.39901324448,4946.84334991595,4922.34702660362,4898.17951506962,4873.50489225192,4849.12300009344,4825.06478256391,4800.43694773544,4775.73879315526,4750.76016494326,4725.15299830565,4699.07701552863,4672.41777590044,4644.75074556228,4616.42680874704,4587.40259745961,4557.27852379435,4526.15421288558,4493.15125783516,4458.53785955499,4421.30680506413,4381.33944487011,4337.25871802164,4290.22660782515,4238.57169882299,4182.98641804505,4122.71199952125,4058.71994052616,3988.63846933615,3913.167215836,3832.5426669635,3747.7960905803,3658.62395143205,3568.68397161385,3479.0432837218,3390.83333393949,3305.60831271665,3226.49355326041,3153.11766885194,3086.73482447766,3028.05775298505,2977.16203315313,2932.31804588951,2893.55046672371,2860.2371498796,2831.497840848,2806.50457782311,2785.38718984626,2767.08968136589,2751.1765732632,2737.29178682484,2724.97329483454,2713.47610314168,2703.03895970735,2693.16904265866,2683.30344887482,2673.95413199583,2665.12580562314,2656.56556676623,2648.24375941162,2640.71275997187,2633.12069718859,2625.77234068173,2618.60547177209,2611.78031060624,2604.94734217701,2598.32191259202,2591.90869264782,2585.49555813372,2578.95562145658,2572.53336323325,2566.34165505915,2560.10970471593,2554.15898352109,2548.61657025716,2543.26378076783,2538.0927802274,2533.06605237958,2528.10272221932,2523.06349577687,0.0,0,1,0,0,0,0
5596.56519100503,5582.36141405041,5568.15763709579,5553.95386014118,5539.75008318656,5525.54630623183,5511.34252927721,5495.45600679395,5479.20369506433,5461.93748451287,5443.93333819104,5425.14578659375,5405.63065860543,5385.13107209422,5364.38927722004,5343.1455568311,5321.52312969719,5299.93391973783,5277.74831146784,5254.84900297002,5231.83941187002,5208.93974212968,5185.15803493866,5161.62288968486,5138.06050119917,5113.83726100362,5089.29482000496,5065.01124634997,5040.22362709347,5015.11233669854,4990.39415943263,4965.46028826495,4940.31899453201,4914.94239228427,4889.61100381692,4863.86030910237,4837.74687193889,4811.29117822266,4784.8163044916,4757.83156211462,4730.58156620399,4703.0366495143,4674.92987603925,4645.99825052933,4616.52936829782,4586.00656241997,4554.65890597737,4522.19042270488,4488.73069509938,4453.50473774805,4416.77393263924,4377.1525215173,4334.628403167,4288.35916579986,4238.33883130997,4183.67947902876,4124.90905077867,4061.16229729585,3992.603927691,3918.03965627798,3837.12041751683,3749.89480231854,3657.1078037698,3558.29479373358,3456.03173102316,3352.14773585432,3247.89351612919,3145.20507312598,3047.41980510417,2955.11735810509,2869.52461733267,2791.93874948548,2722.74776178762,2661.17676490324,2607.92353226458,2563.08102546495,2525.60348853282,2494.79790148426,2470.21122998467,2450.31482585504,2433.42193859695,2419.82552176598,2408.79776942115,2399.49331713238,2391.70254395902,2385.63409990266,2380.19423403384,2375.20600379613,2370.70243770337,2366.71053857151,2362.98900287039,2359.47586718368,2356.24917907347,2353.21635325665,2350.29091800631,2347.33969152123,2344.70512621811,2341.98719321242,2339.29442714573,2336.58597306805,2334.02417299897,2331.42354712183,2329.10751670621,2327.11517298209,2325.29217500808,2323.58446108352,2321.95344773981,2320.27526683907,2318.75641345553,2317.12052479359,2316.17578694454,0.0,0,1,0,0,0,0
5513.7086910224,5499.46807441381,5485.22745780521,5470.98684119662,5456.74622458802,5442.50560797939,5428.26499137079,5412.83125263786,5398.00613720931,5383.47393676828,5368.30354698995,5352.11699931362,5335.94659753971,5317.61512896977,5298.28088075207,5278.10592950365,5258.54345851064,5238.46796314796,5219.54516603832,5200.76424908512,5182.78012944232,5163.72930531838,5144.83323748315,5125.05707000265,5104.85392429773,5084.10071867889,5063.87180700957,5044.03877930378,5024.9521946955,5005.6747444904,4985.89959707726,4965.73432083393,4944.51755302038,4921.64996088691,4897.60849022764,4873.52995903983,4848.95790215383,4824.24945477555,4800.99396873346,4778.79901405308,4756.84721173448,4734.7201556219,4712.04324755855,4687.42432998033,4661.63891510866,4634.06423019251,4605.42783908713,4575.4805279995,4544.23421928099,4511.45220602584,4477.39804245063,4441.15482236857,4403.094866803,4362.38363830066,4318.17482659197,4270.05259830684,4217.67430229785,4160.57790985302,4099.37454550253,4033.13625269463,3962.17715381639,3887.89277643146,3810.31495726084,3730.08912940224,3649.94919874826,3571.7221770006,3495.57108110273,3423.3799192469,3356.77374411893,3295.96565731184,3240.13502742721,3190.36857264863,3146.49922929452,3107.65916787201,3073.69508417889,3044.81037163367,3019.90675952175,2998.1668989858,2979.15028290427,2961.91900898333,2945.97884637023,2930.9234090346,2916.81571567961,2903.44585886438,2890.65203043832,2878.52887715217,2867.17612224345,2856.06977069729,2845.07486286766,2834.49717051154,2823.86341545168,2813.13052244613,2802.46889177168,2792.13293982088,2781.9154749283,2772.30488977267,2763.03883649709,2754.3757090112,2746.35689984768,2738.78502871582,2730.97765932822,2723.48123048888,2715.84944593703,2707.87190985409,2699.79816730054,2692.0755839226,2684.25699170069,2676.55094070376,2669.11925271003,2661.63598252384,2654.57953400062,0.0,0,1,0,0,0,0
5700.90779131095,5685.55617700591,5670.20456270087,5654.85294839583,5639.50133409079,5624.149719786,5608.79810548096,5592.61951420286,5576.19490040052,5559.09474253974,5541.58761143538,5523.70624904051,5505.71809738532,5486.74872040387,5467.48825766148,5447.36082474158,5427.20713742042,5406.48210567724,5386.22369326734,5366.35195216958,5347.0437421345,5327.21085774261,5307.52175198047,5287.22254116033,5265.84716780078,5243.78834326917,5221.80270440201,5199.66035056888,5177.88890761599,5156.22859195091,5134.56011370619,5112.64388654219,5090.1142682362,5066.51576512993,5042.85748362148,5019.36015978544,4995.66600094277,4972.06706206858,4948.76306784135,4925.24005612676,4900.92186391309,4876.07703771345,4850.53897099168,4824.12456559986,4796.64251083174,4767.71947208463,4737.8949818176,4706.57999544611,4673.81360385141,4639.50626070494,4604.33632620835,4566.54355470757,4526.72766528266,4483.83149218549,4437.61262918431,4387.09180619711,4332.56068460461,4272.85464586138,4208.86581535927,4139.84096025232,4065.77339357351,3988.18729061784,3908.42258810186,3826.92564335403,3746.14537777063,3668.02324710848,3592.82308693523,3521.6690669731,3456.08167419206,3395.91049442052,3341.52324842668,3293.49998791404,3251.294464784,3214.01952081058,3181.35336170468,3152.50110884374,3126.35499921307,3103.25184384422,3082.55790121881,3064.035270995,3047.13928185114,3031.76652636224,3016.73825247822,3002.3574787984,2988.05280462961,2974.21408624286,2960.65597379671,2947.73179952372,2935.06825699523,2922.96269505582,2910.68237926444,2898.54020775644,2886.59795175625,2874.78502706614,2863.29853882469,2852.32027884396,2841.65297442688,2831.05202210783,2820.51898210302,2809.92722729973,2799.51796345376,2789.47269339917,2779.79978542528,2770.78015793788,2762.11324924193,2753.84310951507,2745.65965291919,2737.71256470446,2729.63825900387,2721.6437846678,2713.46683255272,0.0,0,1,0,0,0,0
5237.94247376395,5228.25962525628,5218.57677674862,5208.89392824096,5199.21107973329,5189.52823122541,5179.84538271775,5169.05234717888,5156.46047247695,5142.70911007141,5128.15769614638,5113.09806394742,5097.07339763496,5080.69472764438,5063.61160382068,5047.31562984323,5030.59885801724,5014.73885924246,4999.44206177874,4984.38171228541,4967.73761699184,4951.66561710003,4935.43532053428,4918.64426512489,4901.75287984808,4885.33722611475,4867.97465744619,4849.23629440063,4829.76317675586,4809.50725564542,4789.06031755298,4768.47425700388,4748.07101264431,4728.06535733619,4708.73614063533,4688.80743135377,4668.21977616289,4646.93689295178,4625.31226636441,4600.99760402782,4575.29997913849,4548.63879043282,4520.43725609566,4488.69039611311,4456.321273232,4422.3515616465,4386.01505752441,4348.27685547948,4309.52380769746,4268.47788704134,4226.02492647644,4182.77430333837,4138.14759049834,4093.7502469771,4049.50675309018,4004.70354740024,3958.05202406678,3908.57719570863,3854.80838442337,3796.1967862794,3731.99880675461,3664.30949148725,3595.28852825574,3525.98462969114,3458.89325771816,3396.34869533061,3338.53763963781,3285.46401703382,3238.43251316413,3196.82909151182,3160.43763192464,3129.0928695618,3102.41783075574,3079.22178928287,3058.66684196234,3040.19485565459,3023.27586022167,3007.56817779932,2993.05249961968,2979.61479716658,2967.21877328496,2955.56775422631,2944.62246351305,2933.8016818544,2923.47021028641,2912.94570473821,2902.28850298595,2891.26121651982,2880.5249765563,2869.63633020486,2858.94568158905,2848.6714466193,2838.94681945669,2829.2742724882,2819.94488845897,2811.05330242726,2802.27524451005,2793.8422409812,2785.74541462009,2778.07236997353,2770.45005075737,2763.24679353482,2755.89462635376,2748.78519278394,2741.4856190776,2734.21790527194,2726.85679271427,2719.72256879586,2712.80179934829,2705.91883501263,2699.88391842534,1.0,0,1,0,0,0,0
5747.07041824595,5734.58783597069,5722.10525369544,5709.62267142018,5697.14008914492,5684.65750686945,5672.1749245942,5657.6093002783,5641.05583502609,5622.84652663496,5603.4579694471,5583.0585624178,5561.80496748742,5539.82223969605,5517.81690341398,5495.36856537596,5472.64862931555,5449.57640465609,5426.64043386093,5402.97085187773,5378.91039830285,5354.07907146521,5328.7765171638,5302.828229993,5276.61415291019,5249.94726905888,5223.5074105877,5197.18346724715,5170.71677474814,5143.96271385566,5117.00411550366,5089.60402030709,5061.90251414497,5033.56184577251,5005.41670138816,4977.37430245414,4949.17664207493,4920.6572711656,4892.41607680858,4863.60924728775,4834.2819580283,4804.83361185548,4774.75254647905,4743.67383750831,4711.8977746087,4679.24798374992,4645.00080905563,4609.64967747485,4573.277397631,4534.98296337214,4494.68057780156,4451.68772886444,4405.26069688388,4354.3958640474,4299.21488276554,4238.88503017874,4173.26835980269,4102.08251199954,4025.29638071577,3941.47358041054,3850.72136527805,3754.16752205127,3651.97368804476,3543.99083394772,3433.51798826798,3321.95630842563,3209.86433591211,3098.96063690586,2993.0825921555,2892.46218470863,2798.41872706746,2712.71203338871,2636.61855709597,2569.85062689385,2512.51638777719,2464.77646485945,2425.56512430788,2394.07804562018,2368.74683435906,2348.98801249592,2333.4399152317,2321.43088456961,2311.90021897245,2304.4730768337,2298.42830553916,2293.27516425302,2288.82201780405,2285.1602277059,2282.01511069212,2279.15379136991,2276.95080014642,2275.34576170147,2273.98300917219,2273.05393906975,2272.55617285818,2271.9927018522,2271.16728537295,2270.14663069255,2268.79736263103,2267.21716728821,2265.69856868751,2264.50074629853,2263.63686413941,2262.89444272507,2262.33970888568,2261.88923910235,2261.44408375052,2260.88215250093,2260.66476339952,2260.46207605384,2260.71374288097,0.0,0,1,0,0,0,0
4907.68794585978,4896.97310500717,4886.25826415456,4875.54342330195,4864.82858244934,4854.1137415969,4843.3989007443,4831.57997254323,4818.76244274978,4805.3374408924,4791.21327917764,4777.01157193183,4762.11048609225,4746.7053385889,4731.34672355591,4716.02137298944,4700.25894719346,4684.15442138658,4668.35815787575,4651.71563335906,4634.33855366466,4616.56034092419,4598.96490271049,4580.68100235923,4562.61625388476,4544.70884783332,4526.89226127183,4508.73229719016,4490.87440143347,4472.74772844364,4454.25923698923,4435.62765771212,4417.18367387751,4398.23438369424,4379.20701655883,4360.42225986775,4341.15859377355,4321.27634766243,4301.19725228639,4280.63111531917,4259.45737060835,4238.70085162366,4217.74278560899,4196.62743566038,4175.33663777957,4153.67985723373,4130.73632383656,4107.46725983026,4083.48693157588,4058.66168380109,4033.01150188393,4006.34575699682,3977.46122880288,3946.70553238446,3913.62895538183,3878.01152936436,3839.5958584292,3798.56332959401,3753.55267242971,3704.16876911367,3649.38479137252,3588.88291227458,3522.25886090976,3449.66653606,3371.92862594224,3290.05159148757,3205.43847057461,3118.97747067963,3032.94534680209,2948.13652469649,2865.98660500532,2787.97813216556,2716.17427972721,2651.05951965887,2593.80985998188,2545.06756592256,2504.14010193207,2470.13666818242,2442.35732849112,2420.02084432238,2401.80848631417,2387.46313297417,2376.16426786974,2366.87012587706,2359.00141592361,2352.55303731118,2346.65176779379,2341.29344051486,2336.96720219271,2333.35362892329,2330.10063381178,2327.33806138753,2324.94609749939,2322.82683701671,2320.9694757936,2319.34035036534,2317.88495049317,2316.29624198969,2314.42038836218,2312.31821929921,2310.13049611103,2307.98305766255,2306.3233241714,2304.84929436589,2303.53577454052,2302.41086558978,2301.30644961448,2299.8722453672,2298.70640104095,2297.58885907043,2296.08816055886,0.0,0,1,0,0,0,0
5032.01784177123,5020.75165852,5009.48547526878,4998.21929201755,4986.95310876633,4975.68692551536,4964.42074226413,4952.35885549672,4939.93615206299,4926.9065289394,4913.25711856794,4899.50768865298,4885.4281843227,4870.520463832,4855.21168784988,4839.68247987778,4823.56803078154,4807.19178096701,4790.66788100829,4774.03105785709,4757.3677123574,4740.68500329492,4723.70134234718,4707.08236359498,4690.1351754055,4672.82116964838,4655.3764086412,4637.9101901048,4619.95603383006,4601.901624065,4583.49002846007,4565.06823390809,4546.500559373,4527.55416801099,4508.66110277565,4490.00968186289,4470.95176228401,4451.37242660117,4431.93234182712,4411.89225242316,4391.32695112284,4370.88162828675,4350.80876088106,4330.07915914119,4309.46344003729,4288.75166971897,4266.88600703503,4244.20434156382,4221.11284774192,4196.83985122701,4170.97673626033,4144.16577950384,4115.33494194198,4084.17289925493,4050.68102234795,4015.15873739228,3976.4281035547,3934.60019228696,3889.41282035377,3839.48037790312,3783.72676081079,3722.48838066333,3655.37149756998,3582.50686002029,3505.9113357423,3427.08913577336,3347.63973853376,3269.17326358384,3193.68812997361,3122.08849522605,3055.26743457358,2994.1876008888,2939.51749287135,2891.12619621054,2848.98147415317,2813.15432572629,2782.54315302495,2756.76606296941,2735.06534339049,2716.92809880899,2701.44262894782,2688.30561912188,2676.79371802998,2666.56873692059,2657.12230768107,2648.37684748163,2640.37224781671,2632.87598398083,2625.88054852032,2619.3400210361,2613.22992286519,2607.16823068065,2601.35530219613,2595.76884739265,2590.28000925759,2584.78268439109,2579.4076735124,2574.02384427147,2568.55661428665,2563.49572791135,2558.7089812476,2554.05334737239,2549.67021356478,2545.44980536423,2541.01663918615,2536.4975089891,2532.2855849964,2528.01796135873,2523.98298396536,2520.08934675156,2516.38743527305,0.0,0,1,0,0,0,0
